,cuid,convert_30,revenue_30,roll_up,currentstatus,companytypegroup,team,customersource,accrole,num_employees,num_purchases_year,cost_purchases_year,enrollmentmethod,numorderone,numorderthreeone,numorderseventhree,numorderthirtyseven,numordersixtythirty,numorderyearsixty,sumrevone,sumrevthreeone,sumrevseventhree,sumrevthirtyseven,sumrevsixtythirty,sumrevyearsixty,numbamorder,numselforder,totalrev,aov,dayssincelastord,cuidshare,numstores,pospercentage,numinf,numinfconnect,numinfphone,numinfquote,percentlarge,percdirtythirty,percdirtyninetythirty,percdirtyyearninety,numbilling,numreturn,numwims,numproblem,numother,percentresolved,minnps,avgnps,maxnps,nps_count,numquote,numorderfromquote,quoteconrate,avgquoteprice,avgconquoteprice,numvisitone,numvisitthreeone,numvisitseventhree,numvisitthirtyseven,numvisitsixtythirty,numvisityearsixty,numvisittotal,numloggedinone,numloggedinthreeone,numloggedinseventhree,numloggedinthirtyseven,numloggedinsixtythirty,numloggedinyearsixty,numsecondsonsiteone,numsecondsonsitethreeone,numsecondsonsiteseventhree,numsecondsonsitethirtyseven,numsecondsonsitesixtythirty,numsecondsonsiteyearsixty,numtotalpageviewsone,numtotalpageviewsthreeone,numtotalpageviewsseventhree,numtotalpageviewsthirtyseven,numtotalpageviewssixtythirty,numtotalpageviewsyearsixty,numatcone,numatcthreeone,numatcseventhree,numatcthirtyseven,numatcsixtythirty,numatcyearsixty,numideaboardone,numideaboardthreeone,numideaboardseventhree,numideaboardthirtyseven,numideaboardsixtythirty,numideaboardyearsixty,dayssincelastvisit,sumatcprice,avgatcprice,numsearchtermsone,numsearchtermsthreeone,numsearchtermsseventhree,numsearchtermsthirtyseven,numsearchtermssixtythirty,numsearchtermsyearsixty,numskusviewedone,numskusviewedthreeone,numskusviewedseventhree,numskusviewedthirtyseven,numskusviewedsixtythirty,numskusviewedyearsixty,avgpriceone,avgpricethreeone,avgpriceseventhree,avgpricethirtyseven,avgpricesixtythirty,avgpriceyearsixty,avgprice,numtasksfirstintroone,numtasksfirstintrothreeone,numtasksfirstintroseventhree,numtasksfirstintrothirtyseven,numtasksfirstintrosixtythirty,numtasksfirstintroyearsixty,numtaskscadenceone,numtaskscadencethreeone,numtaskscadenceseventhree,numtaskscadencethirtyseven,numtaskscadencesixtythirty,numtaskscadenceyearsixty,numtasksreassignone,numtasksreassignthreeone,numtasksreassignseventhree,numtasksreassignthirtyseven,numtasksreassignsixtythirty,numtasksreassignyearsixty,numtaskscustactone,numtaskscustactthreeone,numtaskscustactseventhree,numtaskscustactthirtyseven,numtaskscustactsixtythirty,numtaskscustactyearsixty,numtasksotherone,numtasksotherthreeone,numtasksotherseventhree,numtasksotherthirtyseven,numtasksothersixtythirty,numtasksotheryearsixty,numcallsone,numcallsthreeone,numcallsseventhree,numcallsthirtyseven,numcallssixtythirty,numcallsyearsixty,numemailsone,numemailsthreeone,numemailsseventhree,numemailsthirtyseven,numemailssixtythirty,numemailsyearsixty,totalcalldurationone,totalcalldurationthreeone,totalcalldurationseventhree,totalcalldurationthirtyseven,totalcalldurationsixtythirty,totalcalldurationyearsixty,decmakerflagone,decmakerflagsevenone,decmakerflagfourteenseven,decmakerflagthirtyfourteen,percsecondsinbound,percemailopenedone,percemailopenedthreeone,percemailopenedseventhree,percemailopenedthirtyseven,percemailopenedsixtythirty,percemailopenedyearsixty,percemailclickedone,percemailclickedthreeone,percemailclickedseventhree,percemailclickedthirtyseven,percemailclickedsixtythirty,percemailclickedyearsixty,currentapplicability,numemaillist,dayssinceenrollment
689,13841,0,0,Onboarding,Enrolled,Business,US,Internal Application,None,1,1to2,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,20,17,2,41,0,0,0,4,1,0,0,5724,0,36529,35919,4,0,9,0,150,322,3,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,0,1,0,13,36,1,,649.99,,595.3746154,244.6144444,94.99,339.0386275,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,72,0,0,0,0,0,0,0,0.5,0.125,0,0.158730159,0.114285714,0.009433962,0,0.125,0,0.126984127,0.057142857,0.009433962,7,1,22
691,13897,0,0,Onboarding,Enrolled,Business,US,Social - Paid,None,1,6to10,lessthan1,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,4,0,0,0,0,0,1,0,0,0,0,175,1133,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,49,,,0,0,0,0,0,2,0,0,0,0,0,10,,,,,,3667.489,3667.489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,17,73,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0.5,,,77
693,13902,0,0,Onboarding,Enrolled,Business,CA,Internal Customer Scrape,Purchaser,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,22,11,46,80,0,1,0,21,11,27,0,375,0,75327,20492,60853,0,3,0,453,138,550,0,0,0,2,1,0,0,0,0,3,2,8,2,2099.94,349.99,0,0,0,22,6,31,0,0,0,69,39,130,,,,272.8007246,218.5302564,490.2906154,382.7046639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0.321428571,0.378378378,0.16064257,0,0,0,0.107142857,0.135135135,0.080321285,7,1,25
694,13921,1,401.98,Onboarding,Active,Business,US,Internal Application,Primary,None,None,None,phone,0,0,1,1,0,0,0,0,971.14,690.64,0,0,0,2,1661.78,830.89,5,1,1,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,1,1,,,,,,,,,,2,0,6,18,5,2,33,2,0,5,4,0,0,5521,0,6319,13101,497,0,9,0,115,132,23,2,0,0,2,2,0,0,0,0,1,0,0,0,1,2146.96,357.8266667,1,0,0,3,3,0,0,0,30,21,3,0,,,670.3736667,323.0609524,226.6566667,,510.6566667,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0.666666667,0,0.636363636,0.581395349,0.25,0,0.333333333,0,0.090909091,0.093023256,0.083333333,0,7,1,22
695,13934,0,0,Onboarding,Enrolled,Business,US,Search - Paid,None,None,None,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,33,37,0,0,0,0,0,0,19,53,0,0,0,9270,3,2,0,0,1,311,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,1,0,0,0,6,0,0,0,0,0,60,,,,,,281.3008333,281.3008333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,1
696,13955,1,66.96,Onboarding,Active,Business,CA,Internal Customer Scrape,Primary,None,None,None,email,0,0,0,1,0,0,0,0,0,58.8768,0,0,0,1,58.8768,58.8768,17,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6,12,17,35,0,0,0,4,5,1,0,0,0,7375,22940,27300,0,0,0,39,179,133,0,0,0,1,2,1,0,0,0,0,1,0,11,52,52,0,0,0,0,5,3,0,0,0,7,34,31,,,,86.85142857,117.8755882,118.0380645,114.9293056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,426,0,0,0,0,0,,0,0,0,0,0.033333333,0.333333333,0,0,0,0,0.016666667,0.333333333,4,2,59
697,13960,0,0,Onboarding,Enrolled,Business,US,Search - Paid,None,1,1to2,1to5,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0.5,0.666666667,0,0,0,0,0.25,0.333333333,0,0,0,7,1,5
698,13967,0,0,Onboarding,Enrolled,Business,US,Affiliates,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,40,0,0,44,0,3,1,30,0,0,0,747,8,71607,0,0,0,33,1,1034,0,0,0,0,0,2,0,0,0,0,0,6,0,0,3,509.98,254.99,,,,,,,0,1,1,175,0,0,,199.99,605,501.0537143,,,499.9400565,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0.090909091,0,0,7,1,15
701,14058,0,0,Onboarding,Enrolled,Business,US,Internal Customer Scrape,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,0,0,0,9,0,0,1,0,0,0,0,3335,716,0,0,0,0,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,99.99,99.99,,,,,,,0,0,1,0,0,0,,,99.99,,,,99.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,,,3
704,14122,0,0,Onboarding,Active,Trade,US,Internal Customer Scrape,Primary,None,None,None,phone,0,1,0,0,0,0,0,344.52,0,0,0,0,0,1,344.52,344.52,3,1,1,0,0,0,0,0,0,0,0,0,,,,,,,10,10,10,1,,,,,,2,4,0,20,29,70,125,0,3,0,8,6,1,26,710,0,7860,6948,68669,2,19,0,139,120,405,0,1,0,2,1,2,0,0,0,0,0,0,1,2368.98,473.796,0,0,0,1,6,11,1,5,0,25,26,88,499.99,1347.594,,560.48,592.2892308,693.6593182,673.7344828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0.3,0.111111111,0.145631068,0.125984252,0.084033613,0,0.3,0.111111111,0.116504854,0.094488189,0.058823529,4.333333333,3,17
706,14140,0,0,Onboarding,Active,Business,US,Internal Customer Scrape,Primary,None,None,None,phone,0,0,0,1,0,0,0,0,0,1241.07,0,0,0,1,1241.07,1241.07,11,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,,,,,,,,,,0,1,0,7,2,15,25,0,1,0,4,0,4,0,154,0,19325,0,2587,0,7,0,321,2,66,0,0,0,3,0,3,0,0,0,0,0,1,3,4977.5,165.9166667,0,0,0,4,0,2,0,2,0,57,0,13,,444.49,,214.1257895,,657.8438462,300.6405556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0.571428571,0.115384615,0,0.048780488,0,0,0.142857143,0.076923077,0,0.024390244,,,19
709,14184,1,2224.94,Onboarding,Enrolled,Trade,US,Internal Application,None,None,None,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,13,3,157,174,0,1,0,5,2,142,0,18,0,36498,57,95142,0,2,0,167,4,1128,0,0,0,2,0,4,0,0,0,0,0,0,3,7246.57,905.82125,0,0,0,3,0,3,0,0,0,26,1,259,,,,1121.280769,1099,550.9358301,604.7016783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0.5,0,0.142857143,0.071428571,0.053571429,0.046296296,0,0,0,0.023809524,0,0.001851852,6.5,2,12
711,14208,1,551.97,Onboarding,Enrolled,Trade,US,Internal Application,None,1,None,None,other,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,3,16,31,0,0,0,1,1,0,0,0,0,8927,3470,7466,0,0,0,158,114,189,0,0,0,1,1,0,0,0,0,0,0,0,9,460,460,0,0,0,7,0,2,0,0,0,56,38,57,,,,363.7671429,384.7852632,398.3154386,382.0978808,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,88,0,0,0,0,0,0,0,0,0,0.5,0.444444444,0.5,0,0,0,0,0,0.5,0,1,1,7
712,14215,0,0,Onboarding,Enrolled,Business,US,Internal Application,None,11to50,6to10,1to5,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,9,89,103,0,0,0,1,8,50,0,0,11,378,14164,30070,0,0,2,11,68,662,0,0,0,0,3,12,0,0,0,0,0,11,7,,,0,0,0,0,1,15,0,0,0,1,22,209,,,,125,82.51954545,524.6268421,480.9803448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,,0,0,0,0.046153846,0.037037037,0.090981644,0,0,0,0.046153846,0.018518519,0.05027933,2.666666667,3,58
713,14230,0,0,Onboarding,Enrolled,Business,US,Internal Application,None,1,3to5,lessthan1,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,19,9,23,54,2,1,0,16,6,0,1471,3603,0,9086,4562,4739,5,4,0,94,41,108,0,0,0,1,1,2,0,0,0,0,0,0,1,102.39,102.39,0,1,0,2,1,0,3,2,0,28,9,38,69.12333333,34.995,,325.1589286,147.1033333,91.81263158,177.43275,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,66,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,1,1,1
717,14333,0,0,Onboarding,Enrolled,Business,US,Social - Paid,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,10,10,17,42,1,1,2,1,3,2,40,376,3985,3238,1996,7681,6,17,56,104,83,144,0,0,2,1,1,3,0,0,0,0,1,0,1,4423.99,1474.663333,1,0,1,0,0,2,0,6,17,30,24,29,,723.3933333,1181.960588,464.1706667,800.2641667,588.4862069,704.0683962,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,635,0,316,37,0,0,0,0,0,0,0,0,0.125,0.177777778,0.1,0.096774194,0,0,0,0.022222222,0.033333333,0,13,1,22
718,14364,0,0,Onboarding,Active,Trade,US,Internal Application,None,2to5,None,None,other,0,0,0,1,0,0,0,0,0,362.51,0,0,0,1,362.51,362.51,10,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,4,0.333333333,,,,,,,,,,0,1,0,11,0,23,35,0,1,0,6,0,4,0,0,0,7636,0,18051,0,1,0,90,0,303,0,0,0,1,0,3,0,0,0,0,0,0,3,193.99,193.99,0,0,0,2,0,0,0,0,0,17,0,64,,,,301.2482353,,920.0185938,790.1532099,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,30,0,82,0,0,0,0,0,0,0,0.285714286,0.4,0.142857143,0.424242424,0.538461538,0.458961474,0,0,0,0.03030303,0,0.002512563,7,2,11
720,14393,0,0,Onboarding,Enrolled,Business,US,Search - Paid,None,None,None,None,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,86,54,362,512,3,3,3,68,34,250,2548,14282,8013,233762,150470,1021305,53,131,73,2119,1458,9588,0,0,0,1,6,35,0,0,0,23,11,44,1,29,29,4,5,1,59,54,183,19,18,24,582,414,2855,836.8378947,452.0777778,513.1004167,745.6451375,583.2126087,403.7135902,476.5770757,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,62,0,40,0,0,0,0,0,0.333333333,0.125,0.15,0.267857143,0.120300752,0.127294982,0.166666667,0,0.1,0.1875,0.105263158,0.083231334,9,2,30
721,14411,0,0,Onboarding,Enrolled,Business,US,Internal Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,24,20,9,60,0,6,1,14,12,1,0,10572,0,21822,30795,2216,0,8,1,190,95,49,0,0,0,0,0,0,0,0,0,6,1,0,2,,,0,0,0,5,10,3,0,2,1,62,25,9,,598.995,499,1075.144516,1438.7216,1952.872222,1231.311515,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,497,0,0,0,0,0,,0,0,0.2,0.075757576,0.038461538,0.096085409,0,0,0,0.045454545,0,0.007117438,7,1,57
724,14426,1,182.25,Onboarding,Active,Business,US,External Application,None,None,None,None,other,0,0,0,0,1,0,0,0,0,0,862.36,0,0,1,862.36,862.36,37,1,1,0,4,4,0,0,1,0,1,0,0,0,2,2,1,1,,,,,1,0,0,864.95,,0,0,0,9,18,22,49,0,0,0,4,14,12,0,0,0,1168,44866,18437,0,0,0,41,264,142,0,0,0,0,2,3,0,0,0,0,3,0,13,,,0,0,0,0,6,1,0,0,0,5,50,40,,,,259.814,808.846,259.268,548.5483158,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,43,0,0,0,0,0,,0,0.333333333,0,0.153846154,0.166666667,0,0,0,0,0.038461538,0.166666667,0,0,1,37
731,14501,0,0,Onboarding,Enrolled,Business,US,Social - Paid,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,26,29,39,106,2,6,2,17,27,21,436,34008,5148,42377,44498,38936,15,270,57,512,512,587,0,1,0,0,0,1,0,2,1,5,7,6,1,1494,747,3,5,1,17,31,16,3,62,9,87,111,81,465.0666667,524.6412903,396.3922222,899.4917241,756.1093694,886.1895062,768.9964873,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,1,0,0.09375,0,0.101226994,0,0.5,0,0.09375,0,0.04601227,3.5,2,23
734,14536,0,0,Onboarding,Enrolled,Business,US,External Application,Primary,1,1to2,1to5,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,13,1,0,25,2,1,7,0,0,0,11994,9,21549,4132,50,0,96,3,124,72,4,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1931.95,241.49375,2,0,4,1,0,0,26,1,17,15,1,0,419.0946154,319.99,445.6411765,363.7273333,269.99,,408.6375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0.5,0,0.25,0,0,0,3,1,1
736,14549,0,0,Onboarding,Active,Business,US,Affiliates,Purchaser,None,None,None,email,0,0,0,0,1,0,0,0,0,0,51.98,0,0,1,51.98,51.98,45,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,1,25,3,29,0,0,0,1,25,1,0,0,0,252,31992,7026,0,0,0,10,185,29,0,0,0,0,5,1,0,0,0,0,0,0,22,,,0,0,0,0,3,0,0,0,0,0,25,8,,,,,60.416,164.005,85.52848485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,308,0,0,0,0,0,,0,0,0,0.045454545,0,0,0,0,0,0,0.041666667,0,7,1,45
737,14611,0,0,Onboarding,Active,Business,US,Internal Customer Scrape,None,2to5,6to10,5to25,directEIN,0,0,0,0,0,1,0,0,0,0,0,522.4,0,1,522.4,522.4,66,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,13,16,29,0,0,0,0,10,11,0,0,0,0,29991,16793,0,0,0,0,56,302,0,0,0,0,0,1,0,0,0,0,0,1,39,,,0,0,0,0,0,11,0,0,0,0,3,22,,,,,749.66,3694.951364,3341.5164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.214285714,0.192771084,0,0,0,0,0.071428571,0.012048193,,,66
738,14615,0,0,Onboarding,Enrolled,Trade,US,Internal Customer Scrape,Purchaser,None,None,None,other,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
742,14830,1,204.32,Onboarding,Active,Business,US,Internal Customer Scrape,Primary,None,None,None,liveTransfer,0,1,0,0,0,0,0,400,0,0,0,0,1,0,400,400,3,1,1,-0.044975,1,0,1,0,1,0,0,0,,,,,,,,,,,1,1,1,450,450,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,758,0,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,572.99,572.99,,,,,,,0,0,3,0,0,0,,,689.2233333,,,,689.2233333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
745,14932,0,0,Onboarding,Enrolled,Business,US,Internal Application,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,11,3,6,21,0,0,0,9,0,0,0,0,0,10049,386,7711,0,0,1,155,8,73,0,0,0,1,0,3,0,0,0,0,0,0,6,918.1,459.05,0,0,0,4,0,4,0,0,0,21,3,12,,,,401.5771429,213.6633333,98.58333333,284.9197222,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,781,0,0,0,0,0,0,0,0.333333333,0,0,0.238095238,0.11627907,0.038461538,0,0,0,0.166666667,0.069767442,0.016483516,7,1,30
749,14979,0,0,Onboarding,Active,Business,US,Internal Application,None,2to5,6to10,25to100,directEIN,0,0,0,4,0,0,0,0,0,2024.81,0,0,0,4,2024.81,506.2025,21,1,1,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0,1,,,,,,,,,,0,0,1,25,13,18,57,0,0,1,14,5,2,0,0,68,41053,13366,6942,0,0,3,211,81,71,0,0,0,7,3,1,0,0,0,0,0,0,7,5257.18,276.6936842,0,0,0,1,0,0,0,0,1,45,26,28,,,228.99,264.6166667,240.3165385,334.4778571,277.5035,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,,0.666666667,0.571428571,0.666666667,0.5125,0.338983051,0.151724138,0,0,0.066666667,0.1375,0.101694915,0,10,1,44
751,15029,0,0,Onboarding,Active,Business,US,External Application,None,2to5,None,None,other,0,0,0,1,0,0,0,0,0,60.99,0,0,0,1,60.99,60.99,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,0,0,0,10,9,17,36,0,0,0,3,4,0,0,0,0,5150,10807,17148,0,0,0,116,70,121,0,0,0,1,2,0,0,0,0,0,0,0,11,285.76,47.62666667,0,0,0,9,3,0,0,0,0,32,9,36,,,,163.988125,131.7822222,1394.970833,735.7481818,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,,0,0,0,0.096153846,0.117647059,0.007092199,0,0,0,0.057692308,0.147058824,0.002364066,3.5,2,44
752,15032,0,0,Onboarding,Enrolled,Trade,US,Internal Customer Scrape,None,2to5,25plus,25to100,directEIN,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,5,1,8,16,0,0,2,0,0,3,0,0,4376,3765,337,10869,0,0,33,78,6,91,0,0,0,0,0,2,0,0,0,0,0,0,6,,,0,0,1,4,0,0,0,0,6,20,1,17,,,3150.153333,3484.427,987,978.17,2413.757955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.076923077,0,0,0,0,0,0,,,6
755,15123,1,629.97,Onboarding,Active,Business,US,Affiliates,Primary,None,None,None,phone,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6,7,18,32,1,0,0,4,2,0,34697,0,0,4877,15475,43557,63,0,0,25,101,238,1,0,0,0,0,3,0,0,0,0,0,0,1,2588.99,1294.495,0,0,0,0,0,7,14,0,0,2,11,50,1563.998571,,,137.49,769.4509091,182.4134,516.3063636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.045454545,0.0625,0.013623978,0,0,0,0.045454545,0,0.029972752,2,2,0
